frame,x_nm,y_nm
1,22350.65,7964.35
2,22494.58,8055.87
3,22114.16,7711.16
4,21950.47,7642.84
5,21877.94,7647.10
6,22031.50,7628.16
7,21873.26,7829.23
8,21641.43,7861.03
9,21791.92,8056.98
10,21811.82,7845.69
11,22152.76,7772.16
12,22011.12,7691.63
13,22120.72,7912.08
15,22370.06,7725.41
