frame,x_nm,y_nm
1,4295.60,11549.46
2,4385.85,11426.18
6,4847.05,11178.21
7,4892.77,10921.96
8,4824.81,11186.99
9,4800.66,11528.89
10,4538.87,10757.82
11,4117.93,11152.33
