frame,x_nm,y_nm
1,25631.74,18086.54
2,25832.00,18032.18
3,25858.71,18498.01
4,25877.09,18560.38
5,25953.01,18521.50
6,26063.60,18673.12
7,26317.75,18393.16
8,26618.61,17958.94
