frame,x_nm,y_nm
1,8400.11,23538.74
2,8447.29,23542.11
3,8416.86,23611.19
4,8486.92,23627.90
5,8464.95,23412.17
6,8417.72,23667.83
7,8243.83,23953.38
8,8015.62,24017.22
9,7915.41,24368.91
10,7976.11,24505.16
11,7841.66,24491.98
12,8012.43,24757.33
13,7776.85,24579.39
14,7899.02,24608.37
17,8209.13,24689.11
