frame,x_nm,y_nm
1,5133.08,19529.63
2,5013.86,19636.68
3,4724.89,19812.19
4,4694.26,19817.12
5,5034.51,19983.26
6,4911.16,20000.76
7,4929.35,20400.12
8,4963.28,20307.79
