frame,x_nm,y_nm
1,15198.67,22914.57
2,15096.43,22875.53
3,15159.64,22860.70
4,15086.13,22847.15
5,15250.80,22821.14
6,15295.57,22936.85
7,15321.54,23028.03
10,15231.16,23260.87
