frame,x_nm,y_nm
5,4971.00,12878.41
6,4786.00,13616.74
7,4840.35,13665.99
8,5057.21,13625.99
9,5057.50,13763.40
10,5287.14,13696.74
11,5328.48,13960.83
12,5143.13,13640.77
13,4807.84,13430.69
