frame,x_nm,y_nm
1,13371.81,5906.32
2,13655.38,5627.88
3,13538.29,6394.35
4,13602.84,6572.74
5,13240.23,6357.01
6,13204.46,6753.41
7,13248.95,6724.71
8,13484.06,6986.26
9,13622.04,7187.14
10,13780.35,7429.67
