frame,x_nm,y_nm
1,2243.53,7192.31
2,2302.18,7222.41
3,2474.95,7519.70
4,2469.08,7736.27
5,2545.43,7713.60
6,2503.04,7522.99
7,2566.93,7687.20
8,2631.62,7370.17
9,2663.59,7573.96
10,2708.42,7914.02
11,3273.45,7599.04
12,2795.27,7814.24
13,2882.17,7621.94
14,2586.09,7656.27
17,2706.33,7859.25
