frame,x_nm,y_nm
1,24660.30,12598.65
2,24454.64,12775.32
4,24275.96,12161.86
5,24186.18,12004.24
6,24661.96,12111.37
7,24809.15,12097.15
8,24609.44,12236.32
9,24562.03,12050.80
10,24705.09,11985.43
