frame,x_nm,y_nm
1,2491.45,9132.36
2,2417.40,9416.22
3,2535.71,9302.96
4,2613.86,9349.73
5,2684.22,9572.00
6,2882.06,9514.43
7,3126.05,9936.05
8,3155.30,10173.65
9,3515.23,10558.83
10,3432.39,10704.92
11,3356.68,10438.03
12,3238.26,10079.58
13,3335.23,10327.24
