frame,x_nm,y_nm
14,12666.82,9301.31
15,12988.47,9122.05
16,12890.50,9235.50
17,13217.22,8465.01
18,13321.60,8394.82
19,13475.16,8311.24
20,13411.94,8295.02
21,13600.43,8212.36
22,13563.33,7827.15
23,13699.04,7835.62
