frame,x_nm,y_nm
1,18386.79,7211.61
2,18235.27,7385.00
3,18257.58,7408.76
4,18206.11,7398.06
5,18114.76,7566.45
6,18298.12,7683.72
7,18333.61,7438.84
8,18205.28,7615.38
9,18281.38,7689.01
10,18413.78,7639.14
11,18516.59,7589.67
12,18588.06,7443.59
13,18482.36,7592.67
14,18523.31,7555.16
15,18545.27,7472.92
16,18572.51,7566.76
17,18698.42,7454.49
18,18458.45,7401.14
