frame,x_nm,y_nm
1,17498.28,5214.61
2,17659.11,5213.94
3,17735.19,5178.01
4,17766.71,5453.53
5,17590.26,5555.67
6,17500.19,5708.72
8,17716.76,5825.40
9,17720.49,5699.01
10,17860.58,5511.31
11,17872.93,5686.03
13,18112.40,5398.27
