frame,x_nm,y_nm
1,11063.01,13710.64
2,11052.93,13872.95
3,10978.76,14003.50
4,11047.46,14003.68
5,11174.01,14242.49
6,11378.43,14458.08
7,11425.65,14561.92
8,11614.91,14540.40
9,11476.59,14553.98
10,11542.01,14728.68
11,11840.46,14759.14
12,11874.80,14864.02
13,11678.64,14849.05
14,11803.33,14894.47
16,11893.04,15340.85
17,12049.28,15361.64
18,11855.09,15521.02
19,12355.67,15274.58
20,12540.70,15333.84
21,12287.93,15494.46
22,12525.50,15432.91
23,12460.21,15701.90
24,12633.63,15682.50
