frame,x_nm,y_nm
1,8399.95,23538.31
2,8447.14,23541.68
3,8416.71,23610.76
4,8486.76,23627.47
5,8464.79,23411.74
6,8417.57,23667.40
7,8243.68,23952.94
8,8015.47,24016.78
9,7915.26,24368.47
10,7975.96,24504.71
