frame,x_nm,y_nm
1,8976.71,23240.65
2,8997.05,23336.96
3,8864.28,23315.41
4,9008.58,23196.21
5,8895.26,23275.99
6,8977.06,23435.78
7,9384.98,23119.27
8,9186.97,23283.77
9,9372.48,23346.79
10,9125.38,23119.27
11,9306.83,23200.82
12,9306.83,23445.46
13,9397.12,23302.75
14,9328.44,23398.17
15,9165.97,23461.22
16,9559.63,23550.46
18,9257.71,23636.36
21,5998.59,23585.04
22,9449.54,24006.12
25,6040.93,23641.50
28,6069.16,23712.07
29,6131.50,23715.60
