frame,x_nm,y_nm
3,10187.85,12616.86
4,8636.09,14140.67
5,8854.91,14060.48
6,8543.12,14209.17
7,8715.60,14380.73
15,9869.63,12535.01
16,10048.06,12529.49
17,8743.12,15311.93
18,9048.77,15142.44
20,9013.76,15068.81
21,9071.56,15045.87
22,9047.28,15144.67
23,9266.06,15015.29
24,9558.49,14913.99
26,10788.99,13779.82
27,11119.27,13761.47
