frame,x_nm,y_nm
1,7464.40,3935.35
2,7141.70,4100.01
3,7388.69,3917.24
4,7570.14,3913.75
5,7456.25,4078.50
6,7752.60,4039.09
7,7785.95,4102.82
8,7382.52,4156.38
9,7360.29,4033.85
10,7576.02,3905.14
11,7604.81,4102.72
12,7647.02,4219.87
13,7734.32,4089.04
