frame,x_nm,y_nm
1,18654.88,13025.44
2,18758.92,13015.49
3,18789.70,13057.55
4,18857.33,13225.82
5,18808.11,13252.87
6,18743.87,13303.41
7,18913.04,13488.69
8,18594.85,13545.60
9,18622.03,13391.10
10,18925.74,13657.28
11,18839.17,13678.92
12,18848.94,13832.22
13,18487.50,13859.40
14,18880.17,13677.28
15,18803.84,13696.22
16,18788.79,13584.85
