frame,x_nm,y_nm
1,17644.96,20487.12
2,17529.32,20562.21
3,17574.86,20602.17
4,17722.61,20554.93
5,17771.85,20590.81
6,17478.33,20628.96
7,17658.40,20606.12
8,17774.37,20486.47
9,17733.86,20523.57
10,17577.27,20718.16
11,17660.30,20759.84
12,18068.50,20707.96
13,18788.74,20479.77
14,18388.13,19870.21
