frame,x_nm,y_nm
1,5633.71,1019.37
12,9658.05,2468.72
13,8306.92,5337.78
16,9030.14,2647.44
18,8788.99,2311.93
23,9099.25,2468.72
25,8917.43,4752.29
26,8848.77,3788.10
27,8990.83,5616.72
28,9336.21,3119.27
29,9777.20,3425.08
30,8086.50,2188.73
