frame,x_nm,y_nm
10,25966.99,19558.95
11,26176.48,19999.54
12,26177.32,19605.93
13,25919.72,19434.72
14,25887.03,19318.81
18,25730.77,18425.95
19,25744.86,18571.78
20,25899.56,19000.24
21,25830.29,18101.52
22,26147.10,18712.75
26,25952.36,18426.88
