frame,x_nm,y_nm
2,5886.85,14633.03
4,5981.65,14697.25
11,5234.75,17021.05
12,4990.83,17223.24
13,4641.12,17053.43
21,6026.82,15045.87
25,6188.49,14879.07
29,6495.41,19027.52
