frame,x_nm,y_nm
1,7283.38,16804.28
2,7202.81,17161.82
3,7294.51,17408.72
4,7263.00,17542.05
5,7280.47,18057.01
6,7447.87,17994.16
7,7475.89,18113.39
8,6929.81,18143.80
9,6856.59,18107.19
10,6914.53,18590.05
11,7104.99,18843.02
12,7064.22,18850.15
13,6880.73,18753.82
14,6842.69,19239.20
15,6940.84,19316.67
16,6870.54,19449.54
18,6795.54,19593.71
19,7016.16,19440.80
25,9484.83,15455.19
27,7071.28,20931.55
29,9515.07,15360.42
