frame,x_nm,y_nm
1,30073.26,2536.09
2,30121.51,2484.02
3,30039.33,2537.18
4,30047.86,2596.78
5,30071.28,2617.00
6,30047.96,2781.66
7,30049.98,2883.69
9,29647.73,3071.74
