frame,x_nm,y_nm
1,7288.57,16801.89
2,7166.98,17186.38
3,7201.93,17474.99
4,7200.05,17627.78
5,7171.26,18072.55
6,7421.03,17936.49
7,7501.23,18065.74
8,6894.07,18111.32
9,6811.78,18145.13
10,6981.48,18605.23
11,7205.81,18792.80
12,7077.64,18879.41
13,6936.32,18677.97
14,6944.51,19122.52
15,6880.36,19294.20
16,6965.49,19511.06
17,6817.04,19754.74
18,6793.01,19642.31
19,6989.06,19406.45
