frame,x_nm,y_nm
1,22405.49,8480.26
2,22298.45,8244.78
3,22097.96,7995.05
4,21969.37,7924.38
5,22062.87,8013.61
6,21976.86,8039.25
7,21953.87,8138.45
8,22004.12,8036.44
9,22007.09,7985.36
10,22156.50,8081.40
11,22199.99,7906.27
12,22279.69,7913.03
13,21969.43,7958.49
14,22005.76,8051.41
15,22242.24,7823.26
16,22378.11,8116.57
17,22364.64,8058.59
