frame,x_nm,y_nm
1,18165.14,5233.35
2,18106.76,5079.23
3,18095.24,4875.49
4,17955.44,5045.87
19,17544.90,5197.05
20,17336.49,5285.59
21,17565.45,4989.93
22,17049.42,5294.47
23,17270.64,5045.87
24,19493.23,4805.59
25,19596.33,4741.28
26,19548.34,4961.19
27,19577.98,5009.17
28,19867.48,4801.22
29,19308.40,6393.79
30,19490.32,6462.79
