frame,x_nm,y_nm
5,21984.99,7989.99
6,22018.35,7956.63
14,24153.46,5537.95
18,19798.17,9321.10
19,20987.49,10081.73
20,19931.19,9533.64
22,20471.82,9423.33
23,20819.57,9743.12
24,20868.50,9571.87
25,19908.26,9495.41
26,19249.37,6105.09
27,21525.23,9965.60
28,20019.31,9782.71
29,20113.76,9739.45
30,20247.71,9908.26
