frame,x_nm,y_nm
1,18387.13,7211.74
2,18235.60,7385.14
3,18257.91,7408.89
4,18206.44,7398.19
5,18115.09,7566.59
6,18298.45,7683.86
7,18333.95,7438.98
8,18205.61,7615.52
9,18281.72,7689.15
10,18414.11,7639.28
11,18516.92,7589.81
12,18588.40,7443.73
13,18482.70,7592.81
14,18523.65,7555.29
15,18545.61,7473.06
16,18572.85,7566.90
17,18698.76,7454.62
18,18458.79,7401.27
19,18813.15,7491.35
20,18616.25,7740.05
21,18713.63,7666.32
22,18573.81,7736.17
25,18526.21,7605.54
