frame,x_nm,y_nm
1,17768.49,5608.27
2,17801.91,5739.05
3,17949.04,5754.56
4,17745.45,5382.72
5,17843.41,5548.09
6,17955.44,5566.30
7,17847.21,5527.83
8,17739.14,5439.94
9,17816.55,5708.91
10,18080.63,5557.74
11,18128.89,5770.63
12,18407.64,5583.75
13,18149.62,5642.64
14,18101.98,5809.12
15,18171.06,6129.07
16,18328.14,6065.57
17,18046.52,6169.98
18,18138.65,6161.16
19,18252.50,6260.28
20,18208.44,6015.21
21,18115.15,5984.87
