frame,x_nm,y_nm
1,17498.60,5214.71
2,17659.43,5214.04
3,17735.51,5178.10
4,17767.03,5453.63
5,17590.58,5555.77
6,17500.51,5708.82
7,17425.68,5629.58
8,17717.09,5825.50
9,17720.82,5699.12
10,17860.90,5511.41
11,17873.26,5686.13
12,18164.87,5582.59
13,18112.73,5398.37
14,17567.23,5734.48
17,18223.48,5932.31
18,18164.84,6006.84
22,18318.46,6255.28
