frame,x_nm,y_nm
1,7464.26,3935.28
2,7141.57,4099.94
3,7388.55,3917.17
4,7570.00,3913.68
5,7456.12,4078.43
6,7752.46,4039.02
7,7785.81,4102.74
8,7382.38,4156.30
9,7360.16,4033.77
