frame,x_nm,y_nm
1,2243.49,7192.17
2,2302.14,7222.28
3,2474.91,7519.56
4,2469.04,7736.12
5,2545.38,7713.46
6,2502.99,7522.86
7,2566.88,7687.05
8,2631.57,7370.03
