frame,x_nm,y_nm
1,9513.34,31082.15
2,9510.28,31174.56
3,9508.11,31237.65
4,9650.35,31309.30
5,9442.62,31511.46
6,9301.68,31520.93
7,9559.58,31717.15
8,9934.19,32037.57
9,9917.85,31939.75
13,10087.92,31976.72
