frame,x_nm,y_nm
1,7668.41,16768.30
2,7613.28,16984.97
3,7424.61,17324.65
4,7411.13,17148.87
5,7619.43,17394.36
6,7562.18,17638.61
7,7889.29,17846.43
8,7391.97,17787.03
9,7414.74,17852.27
10,7519.18,17904.61
11,7722.71,18206.18
12,7502.04,18296.53
13,7003.85,18587.35
14,6961.12,18772.16
15,7391.35,18682.31
16,7420.87,19087.31
17,7381.60,19450.97
18,7342.67,19366.37
19,7281.56,19191.06
21,7143.12,19121.51
