frame,x_nm,y_nm
1,8807.34,22434.25
2,8801.22,22348.62
3,8825.69,22504.59
5,9107.59,22685.57
6,9239.84,22555.70
12,11853.21,23987.77
13,11843.20,22135.11
16,9924.94,25387.82
18,9740.06,21865.44
21,10010.19,21834.86
23,10208.51,22752.29
24,10227.88,22207.75
25,10165.14,21908.26
26,9897.46,22126.28
27,11807.88,23788.45
29,12011.29,24093.15
